DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2019-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2019-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2019-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2019-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2020-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2020-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2020-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2020-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2020-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2020-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2020-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2020-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2020-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2020-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2020-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2020-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2021-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2021-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2021-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2021-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2021-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2021-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2021-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2021-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,N9000,GWH,EL,2021-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2017-01,410.130,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2017-02,326.320,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2017-03,318.040,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2017-04,330.800,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2017-05,376.120,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2017-06,467.570,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2017-07,564.260,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2017-08,561.630,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2017-09,482.960,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2017-10,356.670,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2017-11,310.400,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2017-12,343.380,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2018-01,359.600,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2018-02,315.980,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2018-03,284.560,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2018-04,297.210,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2018-05,381.930,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2018-06,451.100,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2018-07,553.281,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2018-08,533.640,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2018-09,430.520,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2018-10,361.280,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2018-11,273.730,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2018-12,343.270,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2019-01,380.820,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2019-02,322.310,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2019-03,298.330,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2019-04,308.160,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2019-05,372.850,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2019-06,438.886,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2019-07,521.846,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2019-08,538.970,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2019-09,425.443,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2019-10,379.138,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2019-11,278.253,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2019-12,329.168,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2020-01,360.940,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2020-02,317.250,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2020-03,289.350,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2020-04,239.808,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2020-05,243.613,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2020-06,263.153,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2020-07,367.507,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2020-08,435.293,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2020-09,383.108,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2020-10,346.019,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2020-11,268.320,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2020-12,317.322,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2021-01,326.454,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2021-02,289.040,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2021-03,295.940,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2021-04,249.994,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2021-05,280.625,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2021-06,373.507,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2021-07,465.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2021-08,513.545,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,O4000XBIO,GWH,EL,2021-09,334.740,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2016-01,475.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2016-02,390.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2016-03,613.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2016-04,501.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2016-05,418.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2016-06,517.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2016-07,538.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2016-08,449.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2016-09,317.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2016-10,371.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2016-11,446.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2016-12,528.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2017-01,703.835,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2017-02,284.190,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2017-03,339.512,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2017-04,209.165,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2017-05,264.847,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2017-06,322.764,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2017-07,436.291,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2017-08,388.425,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2017-09,232.136,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2017-10,215.698,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2017-11,265.788,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2017-12,380.624,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2018-01,301.141,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2018-02,452.974,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2018-03,1191.957,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2018-04,721.536,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2018-05,413.788,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2018-06,430.500,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2018-07,503.633,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2018-08,504.065,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2018-09,377.641,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2018-10,274.844,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2018-11,296.650,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2018-12,333.688,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2019-01,478.340,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2019-02,383.497,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2019-03,269.078,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2019-04,260.800,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2019-05,308.735,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2019-06,386.077,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2019-07,408.342,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2019-08,435.661,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2019-09,289.788,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2019-10,217.436,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2019-11,241.577,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2019-12,372.210,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2020-01,282.705,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2020-02,175.887,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2020-03,244.841,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2020-04,288.005,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2020-05,294.863,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2020-06,385.307,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2020-07,410.611,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2020-08,355.108,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2020-09,299.599,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2020-10,216.074,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2020-11,227.103,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2020-12,260.201,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2021-01,832.846,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2021-02,953.618,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2021-03,355.447,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2021-04,293.227,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2021-05,384.917,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2021-06,406.814,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2021-07,530.328,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2021-08,485.568,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA100,GWH,EL,2021-09,258.810,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2016-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2016-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2016-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2016-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2016-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2016-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2016-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2016-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2016-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2016-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2016-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2016-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2017-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2017-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2017-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2017-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2017-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2017-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2017-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2017-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2017-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2017-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2017-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2017-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2018-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2018-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2018-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2018-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2018-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2018-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2018-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2018-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2018-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2018-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2018-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2018-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2019-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2019-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2019-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2019-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2019-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2019-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2019-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2019-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2019-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2019-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2019-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2019-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2020-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2020-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2020-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2020-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2020-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2020-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2020-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2020-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2020-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2020-10,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2020-11,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2020-12,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2021-01,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2021-02,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2021-03,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2021-04,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2021-05,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2021-06,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2021-07,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2021-08,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA200,GWH,EL,2021-09,0.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,EL,2016-01,470.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,EL,2016-02,453.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,EL,2016-03,442.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,EL,2016-04,314.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,EL,2016-05,346.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,EL,2016-06,340.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,EL,2016-07,475.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,EL,2016-08,526.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,EL,2016-09,371.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,EL,2016-10,397.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,EL,2016-11,440.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,EL,2016-12,571.000,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,EL,2017-01,499.153,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,EL,2017-02,478.298,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,EL,2017-03,470.307,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,EL,2017-04,308.489,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,EL,2017-05,450.479,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,EL,2017-06,226.290,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,EL,2017-07,522.342,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,EL,2017-08,713.943,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,EL,2017-09,339.875,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,EL,2017-10,439.221,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,EL,2017-11,384.422,
ESTAT:NRG_CB_PEM(1.0),26/11/21 23:00:00,M,RA300,GWH,EL,2017-12,704.160,
